global_rank,micronode_id,score,bairro,regional,faction,longitude,latitude,local_street_pressure,nearby_streets_count,nearby_streets
179,Campo do Palmeiras,55.709,MARACANAÚ,rmf,CV,-38.6711151,-3.88047445,5.544,15,CAMPO DO PALMEIRAS; CONDOMÍNIO DA PALMEIRINHA; ILHA
180,Comunidade São Pedro,55.699,BARRA DO CEARÁ,capital,CV,-38.58231993333334,-3.695787466666667,16.034,48,COMUNIDADE SÃO PEDRO; COMUNIDADE SÃO ANTONIO; COMUNIDADE DO POLO DA BARRA
181,Condomínio da Santa,55.616,MARACANAÚ,rmf,CV,-38.67920781818182,-3.874911727272728,5.821,17,CONDOMÍNIO DA SANTA; RUA GONÇALO CÂNDIDO; RUA LOTEAMENTO
182,Residencial Dummar 1,55.445,MARACANAÚ,rmf,CV,-38.598757000000006,-3.8808097777777775,5.743,15,RESIDENCIAL DUMMAR 1; RESIDENCIAL DUMMAR 2; RESIDENCIAL DUMMAR 3
183,Favelinha- Granja Lisboa,55.432,GRANJA LISBOA,capital,CV,-38.620311333333326,-3.7923985333333334,9.02,41,FAVELINHA- GRANJA LISBOA; COMUNIDADE FORRÓ DO MEU; ALTO DA PAZ
184,Condomínio da Palmeirinha,55.221,MARACANAÚ,rmf,CV,-38.669548500000005,-3.8824635,5.585,14,CONDOMÍNIO DA PALMEIRINHA; ILHA; COMUNIDADE DO PROURB
185,Conjunto Leonel Brizola,55.22,GRANJA LISBOA,capital,CV,-38.62446463636364,-3.781710181818182,8.739,39,CONJUNTO LEONEL BRIZOLA; CAIC; CR
186,Vila das Flores,55.174,MARACANAÚ,rmf,CV,-38.62182189285715,-3.8962576428571425,5.333,18,VILA DAS FLORES; PLANALTO BENJAMIN; PLANALTO VERDE
187,CR,55.143,GRANJA LISBOA,capital,CV,-38.629605555555564,-3.7868475000000004,6.021,29,CR; CONJUNTO LEONEL BRIZOLA; COMUNIDADE RAQUEL
188,Jereissati Setor B - Maracanaú,55.14,MARACANAÚ,rmf,CV,-38.613721125,-3.876170125,5.35,21,JEREISSATI SETOR B - MARACANAÚ; JEREISSATI SETOR C - MARACANAÚ; JEREISSATI SETOR A - MARACANAÚ
189,Comunidade do Serrote - Messejana,55.091,PARQUE SANTA MARIA,capital,CV,-38.49207783333333,-3.842039083333333,3.192,11,COMUNIDADE DO SERROTE - MESSEJANA; RUA COPÉRNICO; CEMITÉRIO
190,Comunidade do Polo da Barra,54.904,BARRA DO CEARÁ,capital,CV,-38.584984270833324,-3.696397156249999,14.894,45,COMUNIDADE DO POLO DA BARRA; RUA SANTIAGO DA BARRA DO CEARÁ; MORRO DO SANTIAGO
191,Ilha,54.8,MARACANAÚ,rmf,CV,-38.667613214285716,-3.8808333571428575,5.401,14,ILHA; CONDOMÍNIO DA PALMEIRINHA; CAMPO DO PALMEIRAS
192,Área Seca,54.777,MARACANAÚ,rmf,CV,-38.6646286521739,-3.876095521739131,5.075,14,ÁREA SECA; RUA RAIMUNDO PACHÊCO; CIDADE DE DEUS - ÁREA SECA
193,Campos do Jordão,54.691,MARACANAÚ,rmf,CV,-38.602475000000005,-3.8897672666666665,5.196,15,CAMPOS DO JORDÃO; RESIDENCIAL PACATUBA 2; RESIDENCIAL PACATUBA 1
194,Residencial Dummar 2,54.537,MARACANAÚ,rmf,CV,-38.5976572,-3.8809238,5.297,12,RESIDENCIAL DUMMAR 2; RESIDENCIAL DUMMAR 1; RESIDENCIAL DUMMAR 3
195,Novo Maracanaú,54.433,MARACANAÚ,rmf,CV,-38.62261466666667,-3.8651738333333334,4.845,15,NOVO MARACANAÚ; COQUEIRAL - MARACANAÚ; RUA CINCO
196,Pato Selvagem,54.412,MARACANAÚ,rmf,CV,-38.675674307692304,-3.9126038076923075,4.959,12,PATO SELVAGEM; RUA FLÔR PRIMAVERA; RUA FLÔR DA ACÁCIA
197,Residencial Dummar 3,54.167,MARACANAÚ,rmf,CV,-38.59718,-3.8795730000000006,5.117,13,RESIDENCIAL DUMMAR 3; RESIDENCIAL DUMMAR 2; RESIDENCIAL DUMMAR 1
198,Vilinha,53.642,BARRA DO CEARÁ,capital,CV,-38.5895099,-3.7024725666666667,13.287,49,VILINHA; COMUNIDADE DO GATO MORTO; CAMPO DO CRUZEIRO
199,Comunidade Raquel,53.303,GRANJA LISBOA,capital,CV,-38.625964599999996,-3.7930326,6.542,28,COMUNIDADE RAQUEL; FAVELINHA- GRANJA LISBOA; COMUNIDADE FORRÓ DO MEU
200,Alvorada (Maracanaú),53.056,MARACANAÚ,rmf,CV,-38.59164499999999,-3.8898429473684217,3.25,12,ALVORADA (MARACANAÚ); RUA SABINO CHAGAS; RUA PADRE CÍCERO ROMÃO
201,Granja,52.519,GRANJA,rmf,CV,-38.46301473529411,-4.190890470588236,1.292,3,GRANJA; CUMARU; BANGUÊ I
202,Pantanal - Planalto Ayrton Senna,52.427,PLANALTO AYRTON SENNA,capital,CV,-38.570645,-3.8331592777777783,13.118,43,PANTANAL - PLANALTO AYRTON SENNA; COMUNIDADE DA PORTELINHA- PLANALTO AYRTON SENNA; AREA SEM NOME
203,Barreiros - Planalto Ayrton Senna,52.416,PLANALTO AYRTON SENNA,capital,CV,-38.572536416666665,-3.8354774166666665,13.719,40,BARREIROS - PLANALTO AYRTON SENNA; AREA SEM NOME; BECO PLANALTINA
204,Luzardo Viana,52.33,MARACANAÚ,rmf,CV,-38.64944326470587,-3.861614058823529,3.028,8,MUTIRÃO; LUZARDO VIANA; COMUNIDADE DO PAU SERRADO
205,Planalto Verde,52.165,MARACANAÚ,rmf,CV,-38.620563,-3.9014924166666667,3.891,12,PLANALTO VERDE; HORTO; VILA DAS FLORES
206,Maracananzinho,51.647,MARACANAÚ,rmf,CV,-38.634940125,-3.86622125,3.823,13,MARACANANZINHO; RESIDENCIAL/JABUTI - MARACANAÚ; PIRATININGA
207,Urucara,51.551,MARACANAÚ,rmf,CV,-38.69336123255813,-3.92572665116279,3.787,9,URUCARA; RUA ALBERTO LOPES; ALTA DELTA
208,Comunidade da Portelinha- Planalto Ayrton Senna,51.455,PLANALTO AYRTON SENNA,capital,CV,-38.57347934146341,-3.8277631219512194,11.459,47,COMUNIDADE DA PORTELINHA- PLANALTO AYRTON SENNA; LAJE - PLANALTO AYRTON SENNA; COMUNIDADE DA CAGECE
209,Timonha,51.448,GRANJA,interior,CV,-41.13412041463415,-3.257955634146341,1.794,3,TIMONHA; RUA NOVA AURORA; RUA DA ALEGRIA
210,Rua Fortaleza - Planalto Ayrton Senna,51.386,PLANALTO AYRTON SENNA,capital,CV,-38.57675683333333,-3.833483466666666,12.429,44,RUA FORTALEZA - PLANALTO AYRTON SENNA; COMUNIDADE DA PORTELINHA- PLANALTO AYRTON SENNA; CANAL BAIXO
211,Laje - Planalto Ayrton Senna,51.365,PLANALTO AYRTON SENNA,capital,CV,-38.57442960869565,-3.8303467826086957,13.003,48,LAJE - PLANALTO AYRTON SENNA; COMUNIDADE DA PORTELINHA- PLANALTO AYRTON SENNA; COMUNIDADE DA CAGECE
212,Beco Planaltina,51.336,PLANALTO AYRTON SENNA,capital,CV,-38.57216833333333,-3.8373671666666667,13.4,36,BECO PLANALTINA; RUA PLANALTINA; AURORA - CIDADE NOVA
213,Comunidade Da Cagece,51.282,PLANALTO AYRTON SENNA,capital,CV,-38.57555961111112,-3.830997944444445,12.836,48,COMUNIDADE DA CAGECE; COMUNIDADE DA PORTELINHA- PLANALTO AYRTON SENNA; LAJE - PLANALTO AYRTON SENNA
214,Multirão - Maracanaú,51.112,MARACANAÚ,rmf,CV,-38.6379594,-3.8894543999999995,3.583,11,MULTIRÃO - MARACANAÚ; RUA LUIS GIRÃO; GRUTA - COLÔNIA
215,Comunidade do Sol Nascente,50.917,PLANALTO AYRTON SENNA,capital,CV,-38.574693833333335,-3.8364,12.604,37,COMUNIDADE DO SOL NASCENTE; AURORA - CIDADE NOVA; BECO PLANALTINA
216,Portelinha,50.863,MARACANAÚ,rmf,CV,-38.669094090909084,-3.866796590909091,3.493,11,PORTELINHA; ÁREA VERDE - NOVO MARANGUAPE I; RUA RAIMUNDO PACHÊCO
217,Rua Gaspar Dutra,50.76,PLANALTO AYRTON SENNA,capital,CV,-38.56910222222223,-3.836132,12.542,35,RUA GASPAR DUTRA; FAVELA DO QUADRADO; RUA CANUDOS
218,Estação - Boa Vista,50.678,MARACANAÚ,interior,CV,-38.625701086956525,-3.8873841304347825,6.214,19,ESTAÇÃO - BOA VISTA; BOA VISTA - MARACANAÚ; PASSARELA
219,Comunidade do Pau Serrado,50.657,MARACANAÚ,rmf,CV,-38.65339042307692,-3.864550807692308,3.199,9,COMUNIDADE DO PAU SERRADO; MUTIRÃO; QUADRAS DO LUZARDO VIANA
220,BECO DO BURACO - VILA SÃO JOSÉ - ALTO DO CAJUEIRO,50.651,MARACANAÚ,interior,CV,-38.69226130882353,-3.8953126470588226,6.201,18,BECO DO BURACO - VILA SÃO JOSÉ - ALTO DO CAJUEIRO; VILA SÃO JOSÉ; GUABIRABA
221,Mutirão,50.645,MARACANAÚ,rmf,CV,-38.65055952173912,-3.8635063478260885,3.298,7,MUTIRÃO; COMUNIDADE DO PAU SERRADO; LUZARDO VIANA
222,Piraporã,50.595,MARACANAÚ,rmf,CV,-38.695714363636355,-3.8916036818181823,3.35,9,PIRAPORÃ; BECO DO BURACO - VILA SÃO JOSÉ - ALTO DO CAJUEIRO; VILA SÃO JOSÉ
223,Quadras do Luzardo Viana,50.564,MARACANAÚ,rmf,CV,-38.64728139999999,-3.8665042400000003,3.289,9,QUADRAS DO LUZARDO VIANA; MUTIRÃO; COMUNIDADE DO PAU SERRADO
224,Favela do Quadrado,50.536,PLANALTO AYRTON SENNA,capital,CV,-38.56875041666667,-3.8350509166666655,12.155,35,FAVELA DO QUADRADO; RUA GASPAR DUTRA; COMUNIDADE DA PORTELINHA- PLANALTO AYRTON SENNA
225,Viametro,50.348,PLANALTO AYRTON SENNA,capital,CV,-38.57927990909092,-3.831438727272726,11.641,46,VIAMETRO; CANAL BAIXO; COMUNIDADE DA PORTELINHA- PLANALTO AYRTON SENNA
226,Novo Parque Iracema - Alto do João Grande,50.25,MARACANAÚ,interior,CV,-38.68869488461538,-3.914271307692306,5.647,16,RUA CAETANO RODRIGUES; NOVO PARQUE IRACEMA - ALTO DO JOÃO GRANDE; RUA MANOEL DUARTE MESQUITA
227,Horto,50.232,MARACANAÚ,rmf,CV,-38.62115735294117,-3.9076130000000004,2.705,7,HORTO; RUA ANTÔNIO FRANCISCO; PLANALTO VERDE
228,Serra Pelada,50.208,MARACANAÚ,rmf,CV,-38.69774353125,-3.9165278437500004,3.161,8,SERRA PELADA; NOVO PARQUE IRACEMA - ALTO DO JOÃO GRANDE; ALTA DELTA
229,Rua Canudos,50.199,PLANALTO AYRTON SENNA,capital,CV,-38.56799221428572,-3.8367025000000003,11.4,35,RUA GASPAR DUTRA; RUA CANUDOS; FAVELA DO QUADRADO
230,Canal Baixo,50.185,PLANALTO AYRTON SENNA,capital,CV,-38.5784596,-3.834517,11.589,42,CANAL BAIXO; RUA FORTALEZA - PLANALTO AYRTON SENNA; PLANALTO CIDADE NOVA
231,BARRACAL,50.182,PLANALTO AYRTON SENNA,capital,CV,-38.5640046,-3.8317916000000003,9.197,34,BARRACAL; COMUNIDADE DA PORTELINHA- PLANALTO AYRTON SENNA; MONTE LIBANO
232,Santa Terezinha,49.903,GRANJA,interior,CV,-40.9919765116279,-3.340925209302325,0.821,1,SANTA TEREZINHA
233,Planalto Cidade Nova,49.753,PLANALTO AYRTON SENNA,capital,CV,-38.57929528571429,-3.836477714285714,10.261,37,PLANALTO CIDADE NOVA; CANAL BAIXO; RUA FORTALEZA - PLANALTO AYRTON SENNA
234,Residencial/Jabuti - Maracanaú,49.744,MARACANAÚ,capital,CV,-38.631274937499995,-3.8572706875,2.862,9,RESIDENCIAL/JABUTI - MARACANAÚ; RESIDENCIAL LL; RUA 15
235,Cidade de Deus - Área Seca,49.519,MARACANAÚ,interior,CV,-38.66095119999999,-3.8752303999999995,5.209,14,CIDADE DE DEUS - ÁREA SECA; RUA RAIMUNDO INÁCIO DA SILVA; ÁREA SECA
236,Rua da Lama,49.448,PLANALTO AYRTON SENNA,capital,CV,-38.567636549999996,-3.838940199999999,10.453,33,RUA DA LAMA; RUA CANUDOS; RUA GASPAR DUTRA
237,Monte Libano,49.263,PLANALTO AYRTON SENNA,capital,CV,-38.56626854545455,-3.8288946363636356,10.325,38,MONTE LIBANO; COMUNIDADE DA PORTELINHA- PLANALTO AYRTON SENNA; RUA MONTE LÍBANO
238,Aurora - Cidade Nova,49.262,PLANALTO AYRTON SENNA,capital,CV,-38.573438111111116,-3.8378913333333333,10.347,21,AURORA - CIDADE NOVA; BECO PLANALTINA; COMUNIDADE DO SOL NASCENTE
239,Cruzeiro - Itapipoca,49.209,ITAPIPOCA,rmf,PCC,-39.57847400000001,-3.487507611111111,8.744,24,CRUZEIRO - ITAPIPOCA; RUA FRANCISCO DOMINGOS BRAGA FILHO; RUA VICENTE XAVIER DE LIMA
240,Mucunã - Maracanaú,49.03,MARACANAÚ,rmf,CV,-38.65635572549021,-3.8460578431372547,2.158,6,MUCUNÃ - MARACANAÚ; ALTO DA ALVORADA - MUCUNÃ; PAPOCO - MUCUNÃ
241,Colônia - (Em Disputa),48.58,MARACANAÚ,interior,CV,-38.635009172413795,-3.884029758620689,4.193,13,COLÔNIA - (EM DISPUTA); ALTO DA MANGUEIRA - MARACANAÚ; RUA LUIS GIRÃO
242,Velho Timbó,48.466,MARACANAÚ,rmf,CV,-38.59954907692308,-3.9067746923076925,1.362,4,VELHO TIMBÓ; AVENIDA JOSÉ GUILHERME; AVENIDA B
243,Área Verde - Novo Maranguape I,48.385,MARACANAÚ,interior,CV,-38.67124333333333,-3.871072666666667,3.936,14,ÁREA VERDE - NOVO MARANGUAPE I; PORTELINHA; RUA RAIMUNDO PACHÊCO
244,Alto do Motor,48.178,BOA VIAGEM,interior,PCC,-39.73506981818182,-5.125659636363637,11.059,31,ALTO DO MOTOR; RUA JOSÉ LEORNE LEITÃO; RODOVIA DOUTOR SÓLON XIMENES ARAGÃO
245,Estação - Itapipoca,48.076,ITAPIPOCA,rmf,PCC,-39.58351389189188,-3.495506,8.369,24,ESTAÇÃO - ITAPIPOCA; RUA JOSÉ ROMERO; RUA JOSÉ AIRTON TEIXEIRA
246,Alto Alegre - Itapipoca,47.975,ITAPIPOCA,rmf,PCC,-39.5907952173913,-3.5009805217391308,8.313,23,ALTO ALEGRE - ITAPIPOCA; RUA CAPITÃO MANOEL ALVES; RUA MANOEL MOURA NEGRÃO
247,Maranhão - Itapipoca,47.914,ITAPIPOCA,rmf,PCC,-39.58304249999998,-3.4827459615384617,8.024,21,MARANHÃO - ITAPIPOCA; RUA JOAO BATISTA BARROSO; RUA SEBASTIÃO GONÇALVES
248,Residencial ll,47.882,MARACANAÚ,capital,CV,-38.63555228571428,-3.8542941428571424,3.04,14,RESIDENCIAL LL; RESIDENCIAL/JABUTI - MARACANAÚ; RUA 15
249,Papoco - Mucunã,47.815,MARACANAÚ,interior,CV,-38.651285586206896,-3.8522155862068974,3.55,11,PAPOCO - MUCUNÃ; RUA JOSÉ R. DE FREITAS; LUZARDO VIANA
250,Olho D’Água,47.782,MARACANAÚ,rmf,CV,-38.62399946875,-3.916878375,1.546,5,OLHO D’ÁGUA; RUA ANTÔNIO FRANCISCO; HORTO
251,São Francisco - Itapipoca,47.687,ITAPIPOCA,rmf,PCC,-39.5964408,-3.4982444,8.039,20,SÃO FRANCISCO - ITAPIPOCA; RUA DOM ORIONE; RUA JOAQUIM RODRIGUES TEIXEIRA DE MENEZES
252,Gruta - Colônia,47.18,MARACANAÚ,interior,CV,-38.641463422222216,-3.8852641999999986,3.027,8,GRUTA - COLÔNIA; MULTIRÃO - MARACANAÚ; RUA ANA PAULA DE MORAIS
253,Favela do Magalhães - Jaçanaú,46.902,MARACANAÚ,interior,CV,-38.64580655555556,-3.846872222222222,2.746,8,FAVELA DO MAGALHÃES - JAÇANAÚ; COMUNIDADE DA CENTRAL  - JAÇANAÚ; PAPOCO - MUCUNÃ
254,Jenipapeiro,46.819,MARACANAÚ,capital,CV,-38.61721165789474,-3.85803897368421,4.025,18,JENIPAPEIRO; NOVO MARACANAÚ; RUA 15
255,Bairro Santo Anônio,46.522,TIANGUA,interior,PCC,-41.00293895,-3.7275475,16.318,46,BAIRRO SANTO ANÔNIO; RUA JOSÉ GOMES DINIZ; RUA 13 DE JUNHO
256,Gereraú,46.45,MARACANAÚ,rmf,CV,-38.693862947368416,-3.942389631578947,1.17,4,GERERAÚ; RUA MARIA GERALDA; TV JOÃO FERREIRA DE ALENCAR 2
257,Alto da Queiroz,46.431,BOA VIAGEM,interior,PCC,-39.73920418181819,-5.1246391212121205,9.537,26,ALTO DA QUEIROZ; RUA MANOEL AMARO DE OLIVEIRA; RUA ANTENOR GOMES DE BARROS LEAL
258,Novo Horizonte - Itapipoca,46.425,ITAPIPOCA,rmf,PCC,-39.5945752,-3.49359244,7.515,19,NOVO HORIZONTE - ITAPIPOCA; RUA GUSTAVO H DE OLIVEIRA; SÃO FRANCISCO - ITAPIPOCA
259,Bairro do Csu,46.281,TIANGUA,interior,PCC,-40.99388361538461,-3.721718307692308,16.179,51,BAIRRO DO CSU; RUA VEREADOR RAIMUNDO LIMA; RUA MANOEL LOURENÇO DE VASCONCELOS
260,Vila Azul- Boa Viagem,46.105,BOA VIAGEM,interior,PCC,-39.73495333333333,-5.1302027,9.158,27,VILA AZUL- BOA VIAGEM; RUA VEREADOR JOSÉ VIÊIRA DE LIMA; ALTO DO MOTOR
261,Sanharão - Itapipoca,46.047,ITAPIPOCA,rmf,PCC,-39.58459654054054,-3.5041568108108105,7.312,21,SANHARÃO - ITAPIPOCA; TRAVESSA MARECHAL HERMES; BOA VISTA - ITAPIPOCA
262,Cruzeiro,45.907,TIANGUA,interior,PCC,-40.998068266666664,-3.7301130000000002,15.841,51,CRUZEIRO; AVENIDA LAIR FÉLIX NUNES; RUA DOCTOR EDIVALDO COELHO MOITA
263,Comunidade da Central  - Jaçanaú,45.572,MARACANAÚ,interior,CV,-38.642674875,-3.8401806250000003,1.463,4,COMUNIDADE DA CENTRAL  - JAÇANAÚ; FAVELA DO MAGALHÃES - JAÇANAÚ; MUCUNÃ - MARACANAÚ
264,Jagatá - Maracanaú,45.569,ALTO ALEGRE II,capital,CV,-38.62173174999999,-3.8341934583333326,1.546,4,JAGATÁ - MARACANAÚ; SANTA MARTA; AREA SEM NOME
265,Campo do Laurao,45.411,TIANGUA,interior,CV,-40.98798742857143,-3.7267832857142857,15.453,47,CAMPO DO LAURAO; RUA AILA CORREIA; BAIRRO DO GINASIO
266,Alto da alvorada - Mucunã,45.251,MARACANAÚ,interior,CV,-38.664738660714285,-3.8423726071428583,1.21,3,ALTO DA ALVORADA - MUCUNÃ; RUA PEDRO LOURENÇO; MUCUNÃ - MARACANAÚ
267,Amontada - Itapipoca,45.245,ITAPIPOCA,rmf,PCC,-39.57767826666667,-3.4915281999999994,6.933,20,AMONTADA - ITAPIPOCA; CRUZEIRO - ITAPIPOCA; RUA FIRMINO MARTINS
268,Vila Nova - Maracanaú,44.955,ALTO ALEGRE II,capital,CV,-38.638551875,-3.8343103125,1.39,3,VILA NOVA - MARACANAÚ; COMUNIDADE DA CENTRAL  - JAÇANAÚ; FAVELA DO MAGALHÃES - JAÇANAÚ
269,Boa Vista - Itapipoca,44.722,ITAPIPOCA,rmf,PCC,-39.58143185714286,-3.5051849523809517,6.691,18,BOA VISTA - ITAPIPOCA; RUA MARECHAL HERMES DA FONSECA; RUA CHICO DE SOUSA
270,Violete - Itapipoca,44.658,ITAPIPOCA,rmf,PCC,-39.57427470588235,-3.483843294117647,6.432,18,VIOLETE - ITAPIPOCA; RUA SEVERIANO MOREIRA; NOVO AMERICA
271,Ponte Nova,44.408,BOA VIAGEM,interior,PCC,-39.740032437499984,-5.129059468749999,7.667,21,PONTE NOVA; RUA FRANCISCO TIBIRÍÇA FAÇANHA; RUA FRANCISCO CAMURÇA
272,Praça,44.275,TIANGUA,interior,CV,-40.98847428571428,-3.7302850000000007,14.436,45,PRAÇA; ALTO DO BODE; RUA ODILON ÁGUIAR
273,Conj. Geraldo G. Azavedo - Itapipoca,44.002,ITAPIPOCA,rmf,PCC,-39.59952513636364,-3.497073636363637,6.235,16,CONJ. GERALDO G. AZAVEDO - ITAPIPOCA; RUA ANTÔNIO CARVALHO; SÃO FRANCISCO - ITAPIPOCA
274,Mourão - Itapipoca,43.912,ITAPIPOCA,rmf,PCC,-39.596624000000006,-3.5015279,6.262,18,MOURÃO - ITAPIPOCA; RUA JOAQUIM RODRIGUES TEIXEIRA DE MENEZES; SÃO FRANCISCO - ITAPIPOCA
275,Tibiaquari,43.777,BOA VIAGEM,interior,PCC,-39.726969571428576,-5.126676857142856,7.09,20,TIBIAQUARI; BAIRRO JOSÉ ROSA; RUA MONSENHOR JOSÉ CÂNDIDO
276,Bairro do Ginasio,43.758,TIANGUA,interior,CV,-40.98618700000001,-3.725994,13.898,42,BAIRRO DO GINASIO; CAMPO DO LAURAO; RUA DOZE DE AGOSTO
277,Bairro do Estádio,43.431,TIANGUA,interior,PCC,-41.0049414,-3.732140333333333,13.628,41,RUA CORONEL JOÃO DAMASCENO; BAIRRO DO ESTÁDIO; RUA DO ARAME
278,Por do Sol,43.396,TIANGUA,interior,PCC,-41.003663550000006,-3.7209348500000003,13.557,45,POR DO SOL; RUA PISTA DE POUSO; RUA MESSÍAS ÁGUIAR
279,Recreio- Boa Viagem,43.111,BOA VIAGEM,interior,PCC,-39.73134233333333,-5.116242488888888,6.369,18,RUA RAIMUNDO DA CUNHA RAMOS; RECREIO- BOA VIAGEM; RUA EDSON TADEU ALBUQUERQUE
280,Bairro Nossa Senhora de Fátima- Boa Viagem,43.072,BOA VIAGEM,interior,PCC,-39.72875031372549,-5.132062529411765,6.283,16,AREA SEM NOME; BAIRRO NOSSA SENHORA DE FÁTIMA- BOA VIAGEM; RUA PADRE ANTÔNIO CORREIA DE SÁ
281,Rua do Arame,42.822,TIANGUA,interior,PCC,-41.00618758333335,-3.73141775,13.143,41,RUA DO ARAME; RUA CORONEL JOÃO DAMASCENO; BAIRRO DO ESTÁDIO
282,Ceasa,42.457,TIANGUA,interior,TCP/GDE,-40.997840185185176,-3.7180927407407407,14.067,47,CEASA; RUA JOSÉ NOGUEIRA DE VASCONCELOS; RUA MANOEL LOURENÇO DE VASCONCELOS
283,Vila Holanda,42.391,BOA VIAGEM,interior,PCC,-39.736831232558146,-5.135675534883721,5.88,16,VILA HOLANDA; RUA ANTÔNIO ROCHA BEZERRA; RUA FELISBELO VIÊIRA FREITAS
284,Comunidade da Peroba,42.293,TIANGUA,interior,CV,-40.994798625,-3.716521875,12.616,41,COMUNIDADE DA PEROBA; RUA DAS PALMEIRAS; RUA JOAQUINA TELES DE MENESES
285,Bairro José Rosa,42.225,BOA VIAGEM,interior,PCC,-39.72586939285715,-5.122820535714287,5.667,16,BAIRRO JOSÉ ROSA; TIBIAQUARI; RUA JOSÉ DE QUEIRÓS SAMPAIO
286,Comunidade Joana D'arc (Complexo do Vicente Pinzon),41.076,VICENTE PINZÓN,capital,CV,-38.46981068181818,-3.7289589090909105,18.527,56,COMUNIDADE JOANA D'ARC (COMPLEXO DO VICENTE PINZON); AREA SEM NOME; RUA JOSIAS PAULO DE SOUSA
287,Rua das Palmeiras,41.067,TIANGUA,interior,CV,-40.99283471428572,-3.714698380952381,11.561,41,RUA DAS PALMEIRAS; COMUNIDADE DA PEROBA; VILA PASCOAL
288,Governador Ferraz,40.871,TIANGUA,interior,PCC,-41.000699805555556,-3.7371320000000003,11.201,42,GOVERNADOR FERRAZ; RUA MANOEL NOGUEIRA MOTA; AVENIDA ENF. JOSÉ EVANGELISTA DE VASCONCELOS
289,Dom Expedito,40.698,TIANGUA,interior,PCC,-41.008255500000004,-3.7265383,10.97,36,DOM EXPEDITO; TERRA PROMETIDA; RUA SANTO ANTÔNIO
290,Alto do Bode,40.137,TIANGUA,interior,CV,-40.98661918181817,-3.731951272727273,10.731,34,ALTO DO BODE; PRAÇA; TABAJARA
291,Fazendinha,40.097,ITAPIPOCA,interior,PCC,-39.58913616666667,-3.4977213333333332,8.244,25,FAZENDINHA; ALTO ALEGRE - ITAPIPOCA; RUA CAPITÃO MANOEL ALVES
292,Pedra Fina,39.859,TIANGUA,interior,PCC,-41.00571866666667,-3.7353399999999994,10.442,36,PEDRA FINA; AVENIDA ENF. JOSÉ EVANGELISTA DE VASCONCELOS; RUA CORONEL JOÃO DAMASCENO
293,Comunidade Do Avante,39.773,ITAPIPOCA,interior,PCC,-39.58203376,-3.4914496800000006,7.934,24,COMUNIDADE DO AVANTE; RUA FIRMINO MARTINS; COMUNIDADE DO CANAL
294,Tianguazinho,39.762,TIANGUA,interior,CV,-40.981644640000006,-3.723113399999999,10.169,30,TIANGUAZINHO; RUA JOÃO DUDA ALVES; AVENIDA NEZITO TEXEIRA
295,Tabajara,39.63,TIANGUA,interior,CV,-40.984056571428575,-3.7297785000000006,10.225,32,TABAJARA; RUA PRESBÍTERO RAMALHO; ALTO DO BODE
296,Fazendinha,39.572,VICENTE PINZÓN,capital,CV,-38.46914914285714,-3.7312854285714288,16.852,53,FAZENDINHA; CDD - CIDADE DOS DOIDOS; COMUNIDADE DO MURO ALTO - (COMPLEXO DO VINCENT PIZON)
297,Alto Da Paz (Complexo do Vicente Pinzon),39.398,VICENTE PINZÓN,capital,CV,-38.4728786,-3.724045099999999,16.243,60,ALTO DA PAZ (COMPLEXO DO VICENTE PINZON); COMUNIDADE DO MIRANTE - CASTELO ENCANTADO; MORRO DO FAROL - COMPLEXO DO VICENTE PIZON
298,Urbano Teixeira - Itapipoca,39.239,ITAPIPOCA,rmf,PCC,-39.59940095238095,-3.4902690952380957,3.959,10,URBANO TEIXEIRA - ITAPIPOCA; RUA CENTO E DOIS; NOVO HORIZONTE - ITAPIPOCA
299,Buraco (Complexo do Vicente Pinzon),39.235,VICENTE PINZÓN,capital,CV,-38.475786162162166,-3.7261641351351353,15.599,55,MIRANTE (COMPLEXO DO VICENTE PINZON); BURACO (COMPLEXO DO VICENTE PINZON); COMUNIDADE DO MIRANTE - CASTELO ENCANTADO
300,Futurama,39.137,VICENTE PINZÓN,capital,CV,-38.4662696,-3.7231814,16.225,50,FUTURAMA; MARROCOS; COMUNIDADE DSV
301,Bairro Oséas Facundo,39.087,BOA VIAGEM,interior,PCC,-39.72080481818181,-5.133053727272727,2.916,8,BAIRRO OSÉAS FACUNDO; BAIRRO NOSSA SENHORA DE FÁTIMA- BOA VIAGEM; AREA SEM NOME
302,Marrocos,39.077,VICENTE PINZÓN,capital,CV,-38.4658046,-3.7241665999999993,16.137,48,MARROCOS; FUTURAMA; COMUNIDADE DSV
303,Bairro Rodoviária,39.076,TIANGUA,interior,CV,-40.98410617647059,-3.7151502352941175,9.437,33,BAIRRO RODOVIÁRIA; RUA ANTÔNIO NUNES DE MENEZES; RUA FRANCISCO GENTIL DE FARIAS
304,Morro do Pilão (Complexo do Vicente Pinzon),39.07,VICENTE PINZÓN,capital,CV,-38.475446291666664,-3.7296690625000006,15.219,57,MORRO DO PILÃO (COMPLEXO DO VICENTE PINZON); BURACO (COMPLEXO DO VICENTE PINZON); MORRO DO FAROL - COMPLEXO DO VICENTE PIZON
305,Mirante (Complexo do Vicente Pinzon),39.016,VICENTE PINZÓN,capital,CV,-38.475716999999996,-3.7246550999999997,16.014,58,MIRANTE (COMPLEXO DO VICENTE PINZON); COMUNIDADE DO MIRANTE - CASTELO ENCANTADO; BURACO (COMPLEXO DO VICENTE PINZON)
